VERSION_6_0 11-la
P	0	12	0	34.2177	7.58681	122.96	-0.630579	-0.773539	-0.0633097	0.408	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	13	0	34.8552	15.847	125.051	-0.392783	-0.915337	-0.0887643	0.255	0.015	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	14	0	32.2531	8.3657	124.159	-0.258394	-0.956646	-0.13439	0.363	0.042	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	15	0	38.5012	11.2722	125.433	-0.571993	-0.583427	0.576574	0.297	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	16	0	34.1047	6.32658	125.924	-0.572452	-0.701141	-0.425088	0.417	0.039	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	17	0	44.5145	1.25495	123.342	-0.998603	0.0525984	-0.00503035	0.276	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1525,-950	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	18	0	36.5548	1.96197	123.202	-0.991803	0.124189	-0.0300698	0.417	0.036	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1525,-9	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	19	0	44.4093	1.80503	122.563	-0.991997	0.122617	-0.0301174	0.273	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1525	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	20	0	36.4587	2.66229	122.411	-0.995756	0.0917125	-0.00766312	0.399	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1525,-950,-9	14541904	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	21	0	40.0719	13.2074	124.238	-0.813024	-0.577354	-0.0752025	0.195	0.015	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	22	0	34.1708	7.94482	123.568	-0.665389	-0.74073	-0.0926153	0.219	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	23	0	34.5693	16.3297	125.723	-0.404651	-0.909566	-0.0945909	0.213	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	24	0	31.9721	8.8735	124.724	-0.245582	-0.956844	-0.155369	0.312	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	25	0	37.8187	11.5469	126.471	-0.567014	-0.563509	0.600793	0.357	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	26	0	33.6572	6.76211	126.737	-0.526175	-0.688427	-0.499208	0.291	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	27	0	44.3581	2.44911	123.758	-0.999859	0.00173712	-0.0166876	0.174	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1512,-6	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	28	0	36.371	2.73772	123.605	-0.997289	0.0704237	-0.0213566	0.312	0.039	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-571,-6	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	29	0	44.23	2.72709	123.093	-0.99573	0.0833793	-0.0396087	0.207	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	30	0	36.2559	3.31586	122.886	-0.99789	0.0638188	-0.0119898	0.249	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1512,-571,-6	14542466	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	31	0	38.5729	14.6294	123.339	-0.802797	-0.596216	-0.00653936	0.357	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	32	0	32.7921	9.20303	123.209	-0.645739	-0.76311	-0.0261482	0.315	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-8	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	33	0	33.61	17.4244	125.28	-0.43085	-0.900847	-0.0533197	0.324	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	34	0	30.8103	10.0141	124.556	-0.270189	-0.954283	-0.127836	0.36	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	35	0	36.7496	12.5219	126.275	-0.548338	-0.56051	0.620608	0.462	0.042	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	104	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	36	0	32.5324	7.82247	126.654	-0.558625	-0.670152	-0.488706	0.426	0.069	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	37	0	43.0769	3.79453	123.346	-0.999622	-0.0179397	0.0208329	0.399	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-825,-8	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	38	0	35.0868	3.94969	123.448	-0.998379	0.0567289	0.00467696	0.435	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1390,-825,-8	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	39	0	42.9581	4.08065	122.617	-0.997294	0.0733098	0.0055726	0.36	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	40	0	34.974	4.5539	122.71	-0.99883	0.045008	0.0176865	0.372	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1390,-825,-8	14543285	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	41	0	37.4785	15.2868	124.377	-0.743795	-0.668087	-0.0206945	0.123	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	460	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	42	0	32.25	9.33348	124.167	-0.566537	-0.823424	-0.0317667	0.183	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-732,-7,419	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	43	0	33.8199	17.0818	126.486	-0.45852	-0.886593	-0.0609271	0.129	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	44	0	30.796	9.77991	125.623	-0.298745	-0.941641	-0.155127	0.243	0.036	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	45	0	36.7591	12.0109	127.584	-0.554545	-0.572166	0.60424	0.174	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-620,245,396	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	46	0	32.4637	7.44058	127.754	-0.574254	-0.627809	-0.525442	0.354	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	495	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	47	0	42.9378	3.68361	124.429	-0.99946	-0.0309534	0.0110309	0.171	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1549,-732	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	48	0	34.9494	3.7882	124.436	-0.998326	0.0570917	-0.0092265	0.258	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1549,-732,460	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	49	0	42.8245	4.08006	123.686	-0.998544	0.0537709	-0.00429593	0.231	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	488	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	50	0	34.8332	4.44128	123.693	-0.999314	0.0365364	0.00596918	0.225	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1549,-732,-7	14544009	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	51	0	37.4424	15.5073	124.052	-0.75173	-0.659468	0.00189308	0.342	0.144	-154	-10000	0	4	1	A	0	18055	0	0.0164695	-1	0	0	-10000	-300,-154,-121	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	52	0	32.0803	9.65536	124.018	-0.591569	-0.806186	-0.010525	0.231	0.111	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1492,-767,-341	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	53	0	33.6978	17.4946	126.153	-0.473132	-0.879428	-0.0524638	0.273	0.084	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	54	0	30.5509	10.2244	125.436	-0.314847	-0.940615	-0.126943	0.345	0.09	-45	-10000	0	4	1	A	0	18055	0	0.0108794	-1	0	0	-10000	-45	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	55	0	36.2969	12.7357	127.449	-0.589191	-0.545816	0.595767	0.3	0.093	-169	-10000	0	4	1	A	0	18055	0	0.0108491	-1	0	0	-10000	-1380,-515,-364,-169,176,350	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	56	0	31.9793	8.0994	127.665	-0.545302	-0.667493	-0.507049	0.573	0.315	-113	-10000	0	4	1	A	0	18055	0	0.0624236	-1	0	0	-10000	-265,-113,-93	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	57	0	42.6049	4.58934	123.996	-0.993997	-0.0888178	0.0638866	0.225	0.09	-93	-10000	0	4	1	A	0	18055	0	0.0134134	-1	0	0	-10000	-1492,-183,-93,-4	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	58	0	34.6363	4.34698	124.33	-0.99941	0.0281457	0.0196903	0.378	0.111	-154	-10000	0	4	1	A	0	18055	0	0.0219944	-1	0	0	-10000	-1492,-300,-154,-8	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	59	0	42.5264	4.56069	123.203	-0.999045	0.0259355	0.035154	0.285	0.132	-161	-10000	0	4	1	A	0	18055	0	0.0435382	-1	0	0	-10000	-272,-182,-161,-93,-4	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	60	0	34.5369	4.81803	123.516	-0.99834	0.0384019	0.0429176	0.36	0.114	-93	-10000	0	4	1	A	0	18055	0	0.0154775	-1	0	0	-10000	-1492,-767,-161,-93,-8	14544769	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	61	0	39.4146	14.5437	124.788	-0.80375	-0.594003	-0.0338535	0.234	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-876,-730,-697	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	62	0	33.5862	9.16622	124.452	-0.656329	-0.752789	-0.050406	0.321	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1343,-917,-7	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	63	0	34.9378	17.2506	126.595	-0.489159	-0.868193	-0.0834543	0.267	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	64	0	31.7197	10.0342	125.715	-0.316754	-0.93862	-0.136599	0.429	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-621	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	65	0	36.5685	13.0449	128.026	-0.628858	-0.527915	0.570827	0.336	0.036	-226	-10000	0	4	1	A	0	18055	0	0.0180458	-1	0	0	-10000	-1956,-1091,-940,-745,-400,-226,-52,118	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	66	0	32.5579	8.23889	128.057	-0.432011	-0.730095	-0.529459	0.33	0.036	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-841,-689,-669,-7	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	67	0	43.7762	3.95768	124.861	-0.999107	-0.0399633	0.0137382	0.21	0.033	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-759,-669,-580,-6	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	68	0	35.7897	4.01439	124.84	-0.998352	0.0541241	-0.0190562	0.417	0.036	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-876,-730,-584,-7	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	69	0	43.7118	4.05138	124.046	-0.998731	0.0483006	-0.014281	0.327	0.057	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-848,-758,-737,-669,-580,-6	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	70	0	35.7237	4.47586	124.001	-0.998322	0.0578229	0.00311201	0.309	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1343,-737,-669,-584,-7	14545345	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	71	0	40.031	12.8814	124.065	-0.821487	-0.559784	-0.108633	0.165	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1661,-1515,-1482	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	72	0	33.9452	7.82168	123.297	-0.702318	-0.70691	-0.0838302	0.165	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1702,-792	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	73	0	34.9479	16.239	125.24	-0.458655	-0.88384	-0.0919893	0.159	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	74	0	31.8408	8.95482	124.357	-0.318944	-0.938972	-0.128863	0.204	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1406	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	75	0	32.5675	7.45065	126.45	-0.414311	-0.784418	-0.461557	0.276	0.036	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1626,-1474,-1454,-792	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	76	0	43.7953	1.84882	124.034	-0.999838	0.0166265	-0.00688129	0.186	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1544,-1454,-1365,-791,-9	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	77	0	35.8492	2.48532	123.782	-0.988186	0.142562	-0.0562545	0.339	0.03	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1661,-1515,-1369,-792,-10	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	78	0	43.7825	2.27585	123.215	-0.996156	0.0750174	-0.04524	0.306	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1633,-1543,-1522,-1454,-1365,-791	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	79	0	35.8286	3.04849	122.907	-0.992488	0.118156	-0.0317373	0.267	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1522,-1454,-1369,-792,-10	14546130	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	80	0	39.6231	12.4672	123.479	-0.766878	-0.634964	-0.0933749	0.165	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	81	0	33.8825	6.97666	122.797	-0.669526	-0.738776	-0.0770979	0.171	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1403	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	82	0	35.1511	15.21	124.666	-0.479272	-0.869979	-0.115912	0.177	0.012	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	83	0	31.9471	7.97709	123.775	-0.322804	-0.940395	-0.107027	0.219	0.021	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-10000	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	84	0	36.7529	12.2878	125.714	-0.653099	-0.636327	0.410547	0.213	0.015	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1796,-1622,-1448,-1278	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	85	0	32.6371	6.63198	125.69	-0.411581	-0.817678	-0.402498	0.219	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1403	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	86	0	43.9392	1.54518	123.249	-0.999688	-0.0247153	0.00363952	0.207	0.024	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1976,-1402,-620,-7	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	87	0	35.9595	1.77798	123.165	-0.99625	0.0829159	-0.0247083	0.33	0.018	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1980,-1403,-621,-7	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
P	0	88	0	43.8986	1.69855	122.718	-0.997386	0.038492	-0.0611568	0.213	0.027	-10000	-10000	0	4	1	A	0	18055	0	-10000	-1	0	0	-10000	-1976,-1402	14546741	N\A	N\A	N\A	N\A	-324	-39	-324	-39	0.03	-5	0	0	-1	-10000	-10000	-10000	2	2000
